"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"CVD_Risk_Behaviour_1.nlogox"
"gamma_sweep"
"07/24/2026 01:56:28:138 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","gamma_behavior","[step]","report-mean-risk","death-count","count people","rewiring-events","report-mean-friends"
"33","0.5","115","4.0078125","30","256","487","9.1953125"
"35","2","76","4.077220077220077","18","259","387","9.343629343629344"
"30","1","113","4.04270462633452","34","281","586","9.13167259786477"
"33","0.5","116","4.011764705882353","30","255","487","9.152941176470588"
"35","2","77","4.073359073359073","18","259","387","9.343629343629344"
"32","4","109","3.720779220779221","30","308","639","9.337662337662337"
"30","1","114","4.0398550724637685","35","276","586","9.05072463768116"
"34","1","85","3.916376306620209","23","287","497","9.456445993031359"
"35","2","78","4.070038910505836","20","257","387","9.26070038910506"
"32","4","110","3.993485342019544","31","307","639","9.302931596091206"
"33","0.5","117","4.0078740157480315","30","254","487","9.11023622047244"
"32","4","111","3.9869281045751634","31","306","639","9.326797385620916"
"34","1","86","4.08421052631579","25","285","497","9.382456140350877"
"36","4","4","4.105042016806722","0","238","39","9.512605042016807"
"34","1","87","4.0701754385964914","25","285","497","9.382456140350877"
"36","4","5","4.113924050632911","0","237","39","9.468354430379748"
"36","4","6","4.113924050632911","0","237","39","9.468354430379748"
"32","4","112","3.9834983498349836","34","303","658","9.35973597359736"
"35","2","79","4.070038910505836","20","257","414","9.470817120622568"
"33","0.5","118","4.011811023622047","30","254","513","9.31496062992126"
"35","2","80","4.0627450980392155","20","255","414","9.388235294117647"
"32","4","113","4.003300330033003","34","303","658","9.35973597359736"
"33","0.5","119","4.0078740157480315","30","254","513","9.31496062992126"
"30","1","115","4.0398550724637685","35","276","614","9.253623188405797"
"35","2","81","4.0549019607843135","20","255","414","9.388235294117647"
"32","4","114","4.003300330033003","34","303","658","9.35973597359736"
"36","4","7","4.114893617021276","0","235","49","9.463829787234042"
"34","1","88","4.074204946996466","26","283","515","9.434628975265017"
"33","0.5","120","4.011857707509882","30","253","513","9.272727272727273"
"36","4","8","4.114893617021276","0","235","49","9.463829787234042"
"30","1","116","4.04014598540146","36","274","614","9.175182481751825"
"34","1","89","4.074468085106383","27","282","515","9.397163120567376"
"36","4","9","4.115384615384615","0","234","49","9.418803418803419"
"30","1","117","4.040441176470588","37","272","614","9.147058823529411"
"34","1","90","4.075","27","280","515","9.335714285714285"
"35","2","82","4.05511811023622","20","254","428","9.511811023622048"
"35","2","83","4.055555555555555","21","252","428","9.428571428571429"
"32","4","115","4","34","302","674","9.43046357615894"
"35","2","84","4.055776892430279","21","251","428","9.386454183266933"
"32","4","116","4","34","302","674","9.43046357615894"
"36","4","10","4.115879828326181","0","233","70","9.562231759656653"
"36","4","11","4.115879828326181","0","233","70","9.562231759656653"
"36","4","12","4.115879828326181","0","233","70","9.562231759656653"
"32","4","117","4.003333333333333","34","300","674","9.386666666666667"
"30","1","118","4.044117647058823","37","272","640","9.338235294117647"
"37","0.5","0","3.8702290076335877","0","262","0","9.16030534351145"
"34","1","91","4.071942446043166","27","278","532","9.381294964028777"
"34","1","92","4.075812274368231","27","277","532","9.342960288808664"
"30","1","119","4.044117647058823","37","272","640","9.338235294117647"
"30","1","120","4.04074074074074","37","270","640","9.266666666666667"
"34","1","93","4.072463768115942","27","276","532","9.347826086956522"
"32","4","118","4.003344481605351","34","299","685","9.431438127090301"
"35","2","85","3.6272401433691757","22","279","446","9.13978494623656"
"32","4","119","4","34","298","685","9.409395973154362"
"35","2","86","4.129963898916968","23","277","446","9.061371841155236"
"36","4","13","3.8152610441767068","0","249","83","9.413654618473895"
"36","4","14","4.144578313253012","0","249","83","9.413654618473895"
"32","4","120","4","35","297","685","9.38047138047138"
"35","2","87","4.093862815884476","23","277","446","9.061371841155236"
"36","4","15","4.144578313253012","0","249","83","9.413654618473895"
"37","0.5","1","4.0458015267175576","0","262","32","9.404580152671755"
"37","0.5","2","4.049618320610687","0","262","32","9.404580152671755"
"34","1","94","4.076363636363636","27","275","552","9.461818181818181"
"37","0.5","3","4.049618320610687","0","262","32","9.404580152671755"
"36","4","16","4.145161290322581","0","248","93","9.451612903225806"
"34","1","95","4.072992700729927","28","274","552","9.423357664233576"
"36","4","17","4.163265306122449","1","245","93","9.322448979591837"
"36","4","18","4.163934426229508","1","244","93","9.278688524590164"
"35","2","88","4.093862815884476","23","277","470","9.234657039711191"
"34","1","96","4.076642335766423","28","274","552","9.423357664233576"
"35","2","89","4.0830324909747295","23","277","470","9.234657039711191"
"38","1","0","4.090534979423868","0","243","0","9.102880658436215"
"35","2","90","4.087591240875913","25","274","470","9.116788321167883"
"39","2","0","4.146718146718147","0","259","0","9.181467181467182"
"37","0.5","4","4.05","0","260","49","9.453846153846154"
"36","4","19","4.1646090534979425","1","243","115","9.415637860082304"
"37","0.5","5","4.05019305019305","0","259","49","9.420849420849422"
"36","4","20","4.169421487603306","1","242","115","9.37190082644628"
"37","0.5","6","4.050387596899225","1","258","49","9.387596899224807"
"36","4","21","4.16597510373444","1","241","115","9.32780082987552"
"35","2","91","4.091575091575091","26","273","491","9.23076923076923"
"34","1","97","3.86159169550173","28","289","572","9.321799307958477"
"38","1","1","4.053719008264463","0","242","34","9.355371900826446"
"35","2","92","4.091575091575091","26","273","491","9.23076923076923"
"34","1","98","4.090277777777778","28","288","572","9.284722222222221"
"35","2","93","4.088235294117647","26","272","491","9.191176470588236"
"38","1","2","4.04149377593361","0","241","34","9.311203319502075"
"39","2","1","4.162790697674419","1","258","31","9.37984496124031"
"34","1","99","4.0874125874125875","28","286","572","9.20979020979021"
"39","2","2","4.162790697674419","1","258","31","9.37984496124031"
"36","4","22","4.16597510373444","1","241","132","9.468879668049793"
"38","1","3","4.04149377593361","0","241","34","9.311203319502075"
"36","4","23","4.171548117154812","2","239","132","9.380753138075313"
"39","2","3","4.152941176470589","2","255","31","9.262745098039217"
"36","4","24","4.1722689075630255","2","238","132","9.336134453781513"
"37","0.5","7","4.0505836575875485","1","257","72","9.56420233463035"
"37","0.5","8","4.0546875","2","256","72","9.5234375"
"37","0.5","9","4.059055118110236","3","254","72","9.448818897637794"
"35","2","94","4.091911764705882","26","272","515","9.367647058823529"
"34","1","100","4.090909090909091","28","286","582","9.27972027972028"
"35","2","95","4.081180811808118","26","271","515","9.357933579335793"
"34","1","101","4.088028169014085","29","284","582","9.204225352112676"
"35","2","96","4.085820895522388","28","268","515","9.238805970149254"
"38","1","4","4.054166666666666","1","240","61","9.5"
"39","2","4","4.150197628458498","3","253","58","9.438735177865613"
"34","1","102","4.098939929328622","29","283","582","9.1660777385159"
"39","2","5","4.158102766798419","3","253","58","9.438735177865613"
"38","1","5","4.054393305439331","1","239","61","9.456066945606695"
"39","2","6","4.150793650793651","3","252","58","9.412698412698413"
"36","4","25","3.7786259541984735","2","262","147","9.068702290076336"
"38","1","6","4.050632911392405","2","237","61","9.367088607594937"
"36","4","26","4.164750957854406","3","261","147","9.026819923371647"
"37","0.5","10","4.059055118110236","3","254","94","9.622047244094489"
"36","4","27","4.1698841698841695","3","259","147","8.942084942084943"
"37","0.5","11","4.059288537549407","4","253","94","9.58102766798419"
"37","0.5","12","4.059288537549407","4","253","94","9.58102766798419"
"34","1","103","4.102836879432624","29","282","600","9.25531914893617"
"39","2","7","4.143426294820717","3","251","77","9.52191235059761"
"39","2","8","4.143426294820717","3","251","77","9.52191235059761"
"34","1","104","4.109929078014185","29","282","600","9.25531914893617"
"36","4","28","4.173745173745174","3","259","175","9.158301158301159"
"38","1","7","4.0508474576271185","2","236","85","9.525423728813559"
"36","4","29","4.158301158301159","3","259","175","9.158301158301159"
"34","1","105","4.103202846975089","29","281","600","9.245551601423488"
"35","2","97","3.916967509025271","29","277","542","9.422382671480145"
"39","2","9","4.144578313253012","3","249","77","9.437751004016064"
"36","4","30","4.158301158301159","3","259","175","9.158301158301159"
"35","2","98","4.135036496350365","30","274","542","9.306569343065693"
"38","1","8","4.051282051282051","2","234","85","9.444444444444445"
"35","2","99","4.088235294117647","30","272","542","9.227941176470589"
"38","1","9","4.051724137931035","3","232","85","9.35344827586207"
"37","0.5","13","3.8171641791044775","4","268","111","9.365671641791044"
"37","0.5","14","4.0335820895522385","4","268","111","9.365671641791044"
"39","2","10","4.145161290322581","3","248","96","9.548387096774194"
"37","0.5","15","4.041044776119403","4","268","111","9.365671641791044"
"36","4","31","4.158301158301159","3","259","186","9.243243243243244"
"34","1","106","4.110714285714286","30","280","611","9.285714285714286"
"36","4","32","4.162790697674419","3","258","186","9.2015503875969"
"39","2","11","4.149797570850202","4","247","96","9.506072874493928"
"34","1","107","4.111510791366906","32","278","611","9.20863309352518"
"39","2","12","4.149797570850202","4","247","96","9.506072874493928"
"36","4","33","4.151750972762646","3","257","186","9.15953307392996"
"35","2","100","4.088888888888889","31","270","575","9.407407407407407"
"34","1","108","4.111510791366906","32","278","611","9.20863309352518"
"35","2","101","4.089219330855019","31","269","575","9.390334572490707"
"38","1","10","4.052173913043478","4","230","112","9.495652173913044"
"37","0.5","16","4.033834586466165","4","266","116","9.323308270676693"
"35","2","102","4.089219330855019","31","269","575","9.390334572490707"
"38","1","11","4.052173913043478","4","230","112","9.495652173913044"
"37","0.5","17","4.026315789473684","4","266","116","9.323308270676693"
"36","4","34","4.15625","3","256","199","9.2265625"
"38","1","12","4.052173913043478","4","230","112","9.495652173913044"
"37","0.5","18","4.026315789473684","4","266","116","9.323308270676693"
"36","4","35","4.154150197628459","4","253","199","9.106719367588934"
"36","4","36","4.159362549800797","4","251","199","9.02788844621514"
"39","2","13","3.8859315589353614","4","263","112","9.330798479087452"
"35","2","103","4.082397003745318","31","267","592","9.44569288389513"
"39","2","14","4.14828897338403","4","263","112","9.330798479087452"
"35","2","104","4.082397003745318","31","267","592","9.44569288389513"
"39","2","15","4.152091254752852","4","263","112","9.330798479087452"
"35","2","105","4.082706766917293","31","266","592","9.406015037593985"
"37","0.5","19","4.0227272727272725","5","264","126","9.318181818181818"
"34","1","109","3.7016393442622952","33","305","627","9.121311475409836"
"37","0.5","20","4.022813688212928","5","263","126","9.285171102661597"
"38","1","13","3.7732793522267207","4","247","126","9.34412955465587"
"37","0.5","21","4.022900763358779","5","262","126","9.251908396946565"
"34","1","110","4.125412541254126","34","303","627","9.049504950495049"
"39","2","16","4.152671755725191","4","262","122","9.435114503816793"
"38","1","14","4.044534412955466","4","247","126","9.34412955465587"
"39","2","17","4.145593869731801","4","261","122","9.39463601532567"
"34","1","111","4.128712871287129","34","303","627","9.049504950495049"
"35","2","106","4.083018867924529","31","265","607","9.479245283018868"
"39","2","18","4.1461538461538465","4","260","122","9.353846153846154"
"36","4","37","3.958174904942966","4","263","225","9.32319391634981"
"38","1","15","4.056910569105691","4","246","126","9.300813008130081"
"36","4","38","4.153256704980843","4","261","225","9.24904214559387"
"35","2","107","4.079245283018868","31","265","607","9.479245283018868"
"36","4","39","4.153256704980843","4","261","225","9.24904214559387"
"35","2","108","4.079545454545454","32","264","607","9.43939393939394"
